cluster_pred,review_id,text_en_only_rm_stopping,category,catid
266,88468,cpt bngt mksh kak,Spam,8
266,112034,bagus makasih bonus,Spam,8
266,183982,sukaaaaaa bangeeet bahannyaa baguuus bikin rumaaaah punyaa caantiiiiiik kualitas puaas deeh pokoknyaa costumer sukaa thanks seller,Spam,8
266,146115,pinginnya frozen gpp angpaunya lucu sis thanks,Spam,8
266,11176,jngan message sini produk ori,Spam,8
267,68740,received sufficient number socks thank shop boot beautiful nature low price,Product-Quality,1
267,69265,beautiful delivery right wrong little dirty little tiny white shoes generally satisfied,Product-Quality,1
267,20654,shop consignment properly correct sample size select slightly fabric pants,Product-Quality,1
267,123082,unfortunately mistaken delivery form fit,Product-Quality,1
267,57910,quality temporary thing snugly fitted like tiles,Product-Quality,1
267,66015,super pretty cheap anymore sir bundled slings lazy borrow photo shoot,Product-Quality,1
267,12199,buy second coat jacket beautiful nature coat fabric bad,Product-Quality,1
267,78677,customers temporary hinh chat unknown quantity wearing ruffled feathers,Product-Quality,1
267,110345,pants beautiful people buy home phom excellent quality price,Product-Quality,1
267,94003,excellent product quality medical coat wearing shape airy fabrics,Product-Quality,1
267,191586,unexpected huhu wire coat quality money,Product-Quality,1
267,146523,beautiful fabrics elastic shop sales center consultation correct size deserve,Product-Quality,1
267,186760,delivery beautiful earrings sparkling hairy generally buy item falcon buy finished unbelievably beautiful world price cheap,Product-Quality,1
267,200546,beautiful blank photo troi sir little floating purple sure buy color purple custom kkk,Product-Quality,1
267,90978,beautiful shoes size nha good general certainly beautiful garments,Product-Quality,1
268,12765,ngk stitches fit rigid material,Product-Spec,7
268,36364,nice lace material parachute,Product-Spec,7
268,90726,like material jatoh,Product-Spec,7
268,58587,materials hot enhancement smallness,Product-Spec,7
268,157391,material nice unfortunately big,Product-Spec,7
268,176039,color nice soft material whichsoever,Product-Spec,7
268,156925,turns material huhu,Product-Spec,7
268,22979,material similar image,Product-Spec,7
268,159893,dress material shiny strange color material wolfice,Product-Spec,7
268,132529,nice comfortable soft material cool ttp upright,Product-Spec,7
268,61167,material comfortable cool sultry children comfortable,Product-Spec,7
268,14774,material sesuaiiii photo,Product-Spec,7
268,117532,cakeeeepp loves material lemes nice stiff,Product-Spec,7
268,165541,material hot okay,Product-Spec,7
268,159202,white color stitching neat material nerawang,Product-Spec,7
269,196001,material super good goods defects satisfied fast delivery speed fond,Shipping,3
269,103826,super fast good seller thank intimate small gift,Shipping,3
269,204420,fast delivery praise kids liked fast delivery praise kids liked fast delivery praise kids liked,Shipping,3
269,76255,great satisfied shopping super fast delivery like,Shipping,3
269,177360,nice packaging super fast delivery expiry date,Shipping,3
269,192090,super fast delivery,Shipping,3
269,98503,super fast delivery goods good quality goods comfortable wear,Shipping,3
269,70980,super fast shipping service,Shipping,3
269,69444,super duration delivery ninja van packaging,Shipping,3
269,193163,received goods super fast delivery nice seller,Shipping,3
269,129806,excellent service great books super love,Shipping,3
269,81933,original product like delivery super nice cepet,Shipping,3
269,103128,good mantab goods super mantabbbbbbbb,Shipping,3
269,90368,cheap murahaaaan eye quality super dupeeer recommended want gorgeous,Shipping,3
269,39646,super fast delivery,Shipping,3
270,399,dont receive parcel,Shipping,3
270,11446,damage hindi item close,Shipping,3
270,41321,send wrong item,Shipping,3
270,25190,receive item responsive seller,Shipping,3
270,158340,item spoiled day,Shipping,3
270,149750,damaged defective item order repeating magorder dto narecieve happy item,Shipping,3
270,12828,item recieved actually picture money wasted,Shipping,3
270,6361,defective items magcoconnect wlang sound waste money,Shipping,3
270,208957,yung item seller good,Shipping,3
270,274,ordered items received items items missing disappointed,Shipping,3
270,85867,quickly complete mareceive items,Shipping,3
270,7044,fake item ori,Shipping,3
270,38150,quality packaged needs batteries included thought bigger compare actual item,Shipping,3
270,150266,extra point came items,Shipping,3
270,79950,ordered yung quality items,Shipping,3
271,148824,item sent responses bear sndri loss chat chat shopie buyer,Service-Seller,2
271,898,goods ill informed,Service-Seller,2
271,7051,disappointing dirim incorrect goods orders complain good response inappropriate online shop,Service-Seller,2
271,160438,good products reply chat buyer asks,Service-Seller,2
271,24044,goods shipped pcs code fyi create buyer orderannya discrepant orders orders directly click submit button refund spy stuff kembali dan money sellers offer vouchers instead lbh jgn thank,Service-Seller,2
271,203144,forget ask advance goods loading order seller packaging good appreciate,Service-Seller,2
271,13385,time order lgsg impression disappointing goods come order goods ordered blank seller confirmation confirmation directly send items match order yes cost,Service-Seller,2
271,150244,brg seller reti reply chat,Service-Seller,2
271,26182,consumables bru told deadline delivery given hour seller said wanted refund money,Service-Seller,2
271,13275,sorry love star goods shipped chat confirmation balas confirmed price trust confidence main,Service-Seller,2
271,13333,seller liable uangny returned news appear appear website closed,Service-Seller,2
271,12755,goods ordered coming goods come order list items receipt match contents package like request refund server error shopee,Service-Seller,2
271,25744,stuff money returned,Service-Seller,2
271,14023,order stores fast delivery orders usually long time came disappointing defective goods sent check photographed kalo emang diinfokan gara goods buyer disappointed,Service-Seller,2
271,23172,bulan wait goods remain thank seller friendly willing consent refund,Service-Seller,2
272,129315,prompt delivery goods received good condition,Shipping,3
272,191095,goods received good condition try excellent service seller,Shipping,3
272,107935,goods arrive good condition packaging thank,Shipping,3
272,108687,item received fast delivery hope buy,Shipping,3
272,100719,fast delivery love items,Shipping,3
272,116970,fast delivery order today brg received good service thank pound,Shipping,3
272,128628,goods received good condition offered price worth best shopee,Shipping,3
272,126267,item received good condition free gift thanks seller best seller service proud,Shipping,3
272,146451,fast delivery seller days received parcel thank seller,Shipping,3
272,78644,packaged goods shipshape accepted good condition seller oder repeat,Shipping,3
272,124127,product good condition blame,Shipping,3
272,119151,fast delivery good stuff good condition hair wet,Shipping,3
272,109837,item received good condition packaging overall satisfied quality product service,Shipping,3
272,33589,goods received good condition neat packing fast shipping thank,Shipping,3
272,131422,fast ship item received good condition thank,Shipping,3
273,187784,fast delivery nice pack excellent quality packaged item shipped immediately order,Product-Quality,1
273,102245,oily skin point oil minutes makeup foundation love sight wearing hours accommodating seller packaged item shipped immediately order excellent quality,Product-Quality,1
273,208781,accommodating seller packaged shipped immediately item order spill proof sealed pump immediately natabig baby spilled,Product-Quality,1
273,165730,nice item chaka immediately dumating salamat shopee,Product-Quality,1
273,61624,good quality sale price accommodating seller item shipped time standard packaging order,Product-Quality,1
273,170903,accommodating seller packaged item shipped immediately like smell mixed smell panghilot efficascent oil,Product-Quality,1
273,208866,delivery fast packaged ung products surprised freebies included package thank seller,Product-Quality,1
273,197847,excellent quality accommodating seller packaged shipped immediately item order super nice lips konti ought temper lips sya ganda color clientele proud tancey beauty avail kanila best seller thank ninja van,Product-Quality,1
273,55154,good quality good quality packaged item shipped quickly order,Product-Quality,1
273,125873,items properly packaged authentic definitely order thank,Product-Quality,1
273,105001,highly recommended shop items arrived earlier damage properly packed thank order definitely excellent quality accomodatig seller packaged item shipped immediately order,Product-Quality,1
273,206296,daughter love dress excellent quality accommodating seller packaged item shipped immediately order thank,Product-Quality,1
273,112225,excellent quality accommodating seller super nice like kasi yung design sintipid,Product-Quality,1
